,spx,dax,ftse,nikkei
,,,,
Date,,,,
2016-11-01,2111.719970703125,10526.16015625,6917.10009765625,17442.400390625
2016-11-02,2097.93994140625,10370.9296875,6845.39990234375,17134.6796875
2016-11-03,2088.659912109375,10325.8798828125,6790.5,17134.6796875
2016-11-04,2085.179931640625,10259.1298828125,6693.2998046875,16905.359375
2016-11-07,2131.52001953125,10456.9501953125,6806.89990234375,17177.2109375
2016-11-08,2139.56005859375,10482.3203125,6843.10009765625,17171.380859375
2016-11-09,2163.260009765625,10646.009765625,6911.7998046875,16251.5400390625
2016-11-10,2167.47998046875,10630.1201171875,6828.0,17344.419921875
2016-11-11,2164.449951171875,10667.9501953125,6730.39990234375,17374.7890625
2016-11-14,2164.199951171875,10693.6904296875,6753.2001953125,17672.619140625
2016-11-15,2180.389892578125,10735.1396484375,6792.7001953125,17668.150390625
2016-11-16,2176.93994140625,10663.8701171875,6749.7001953125,17862.2109375
2016-11-17,2187.1201171875,10685.5400390625,6794.7001953125,17862.630859375
2016-11-18,2181.89990234375,10664.5595703125,6775.7998046875,17967.41015625
2016-11-21,2198.179931640625,10685.1298828125,6778.0,18106.01953125
2016-11-22,2202.93994140625,10713.849609375,6819.7001953125,18162.939453125
2016-11-23,2204.719970703125,10662.4404296875,6817.7001953125,18162.939453125
2016-11-24,2204.719970703125,10689.259765625,6829.2001953125,18333.41015625
2016-11-25,2213.35009765625,10699.26953125,6840.7998046875,18381.220703125
2016-11-28,2201.719970703125,10582.669921875,6799.5,18356.890625
2016-11-29,2204.659912109375,10620.490234375,6772.0,18307.0390625
2016-11-30,2198.81005859375,10640.2998046875,6783.7998046875,18308.48046875
2016-12-01,2191.080078125,10534.0498046875,6752.89990234375,18513.119140625
2016-12-02,2191.949951171875,10513.349609375,6730.7001953125,18426.080078125
2016-12-05,2204.7099609375,10684.830078125,6746.7998046875,18274.990234375
2016-12-06,2212.22998046875,10775.3203125,6779.7998046875,18360.5390625
2016-12-07,2241.35009765625,10986.6904296875,6902.2001953125,18496.689453125
2016-12-08,2246.18994140625,11179.419921875,6931.60009765625,18765.470703125
2016-12-09,2259.530029296875,11203.6298828125,6954.2001953125,18996.369140625
2016-12-12,2256.9599609375,11190.2099609375,6890.39990234375,19155.029296875
2016-12-13,2271.719970703125,11284.650390625,6968.60009765625,19250.51953125
2016-12-14,2253.280029296875,11244.83984375,6949.2001953125,19253.609375
2016-12-15,2262.030029296875,11366.400390625,6999.0,19273.7890625
2016-12-16,2258.070068359375,11404.009765625,7011.60009765625,19401.150390625
2016-12-19,2262.530029296875,11426.7001953125,7017.2001953125,19391.599609375
2016-12-20,2270.760009765625,11464.740234375,7044.0,19494.529296875
2016-12-21,2265.179931640625,11468.6396484375,7041.39990234375,19444.490234375
2016-12-22,2260.9599609375,11456.099609375,7063.7001953125,19427.669921875
2016-12-23,2263.7900390625,11449.9296875,7068.2001953125,19427.669921875
2016-12-26,2263.7900390625,11449.9296875,7068.2001953125,19396.640625
2016-12-27,2268.8798828125,11472.240234375,7068.2001953125,19403.060546875
2016-12-28,2249.919921875,11474.990234375,7106.10009765625,19401.720703125
2016-12-29,2249.260009765625,11451.0498046875,7120.2998046875,19145.140625
2016-12-30,2238.830078125,11481.0595703125,7142.7998046875,19114.369140625
2017-01-02,2238.830078125,11598.330078125,7142.7998046875,19114.369140625
2017-01-03,2257.830078125,11584.240234375,7177.89990234375,19114.369140625
2017-01-04,2270.75,11584.3095703125,7189.7001953125,19594.16015625
2017-01-05,2269.0,11584.9404296875,7195.2998046875,19520.689453125
2017-01-06,2276.97998046875,11599.009765625,7210.10009765625,19454.330078125
2017-01-09,2268.89990234375,11563.990234375,7237.7998046875,19454.330078125
2017-01-10,2268.89990234375,11583.2998046875,7275.5,19301.439453125
2017-01-11,2275.320068359375,11646.169921875,7290.5,19364.669921875
2017-01-12,2270.43994140625,11521.0400390625,7292.39990234375,19134.69921875
2017-01-13,2274.639892578125,11629.1796875,7337.7998046875,19287.279296875
2017-01-16,2274.639892578125,11554.7099609375,7327.10009765625,19095.240234375
2017-01-17,2267.889892578125,11540.0,7220.39990234375,18813.529296875
2017-01-18,2271.889892578125,11599.3896484375,7247.60009765625,18894.369140625
2017-01-19,2263.68994140625,11596.8896484375,7208.39990234375,19072.25
2017-01-20,2271.31005859375,11630.1298828125,7198.39990234375,19137.91015625
2017-01-23,2265.199951171875,11545.75,7151.2001953125,18891.029296875
2017-01-24,2280.070068359375,11594.9404296875,7150.2998046875,18787.990234375
2017-01-25,2298.3701171875,11806.0498046875,7164.39990234375,19057.5
2017-01-26,2296.679931640625,11848.6298828125,7161.5,19402.390625
2017-01-27,2294.68994140625,11814.26953125,7184.5,19467.400390625
2017-01-30,2280.89990234375,11681.8896484375,7118.5,19368.849609375
2017-01-31,2278.8701171875,11535.3095703125,7099.2001953125,19041.33984375
2017-02-01,2279.550048828125,11659.5,7107.7001953125,19148.080078125
2017-02-02,2280.85009765625,11627.9501953125,7140.7998046875,18914.580078125
2017-02-03,2297.419921875,11651.490234375,7188.2998046875,18918.19921875
2017-02-06,2292.56005859375,11509.83984375,7172.2001953125,18976.7109375
2017-02-07,2293.080078125,11549.4404296875,7186.2001953125,18910.779296875
2017-02-08,2294.669921875,11543.3798828125,7188.7998046875,19007.599609375
2017-02-09,2307.8701171875,11642.8603515625,7229.5,18907.669921875
2017-02-10,2316.10009765625,11666.9697265625,7258.7998046875,19378.9296875
2017-02-13,2328.25,11774.4296875,7278.89990234375,19459.150390625
2017-02-14,2337.580078125,11771.8095703125,7268.60009765625,19238.98046875
2017-02-15,2349.25,11793.9296875,7302.39990234375,19437.98046875
2017-02-16,2347.219970703125,11757.240234375,7277.89990234375,19347.529296875
2017-02-17,2351.159912109375,11757.01953125,7300.0,19234.619140625
2017-02-20,2351.159912109375,11827.6201171875,7299.89990234375,19251.080078125
2017-02-21,2365.3798828125,11967.490234375,7274.7998046875,19381.439453125
2017-02-22,2362.820068359375,11998.58984375,7302.2998046875,19379.869140625
2017-02-23,2363.81005859375,11947.830078125,7271.39990234375,19371.4609375
2017-02-24,2367.340087890625,11804.0302734375,7243.7001953125,19283.5390625
2017-02-27,2369.75,11822.669921875,7253.0,19107.470703125
2017-02-28,2363.639892578125,11834.41015625,7263.39990234375,19118.990234375
2017-03-01,2395.9599609375,12067.1904296875,7382.89990234375,19393.5390625
2017-03-02,2381.919921875,12059.5703125,7382.39990234375,19564.80078125
2017-03-03,2383.1201171875,12027.3603515625,7374.2998046875,19469.169921875
2017-03-06,2375.31005859375,11958.400390625,7350.10009765625,19379.140625
2017-03-07,2368.389892578125,11966.1396484375,7339.0,19344.150390625
2017-03-08,2362.97998046875,11967.3095703125,7334.60009765625,19254.029296875
2017-03-09,2364.8701171875,11978.3896484375,7315.0,19318.580078125
2017-03-10,2372.60009765625,11963.1796875,7343.10009765625,19604.609375
2017-03-13,2373.469970703125,11990.0302734375,7367.10009765625,19633.75
2017-03-14,2365.449951171875,11988.7900390625,7357.89990234375,19609.5
2017-03-15,2385.260009765625,12009.8701171875,7368.60009765625,19577.380859375
2017-03-16,2381.3798828125,12083.1796875,7416.0,19590.140625
2017-03-17,2378.25,12095.240234375,7425.0,19521.58984375
2017-03-20,2373.469970703125,12052.900390625,7429.7998046875,19521.58984375
2017-03-21,2344.02001953125,11962.1298828125,7378.2998046875,19455.880859375
2017-03-22,2348.449951171875,11904.1201171875,7324.7001953125,19041.380859375
2017-03-23,2345.9599609375,12039.6796875,7340.7001953125,19085.310546875
2017-03-24,2343.97998046875,12064.26953125,7336.7998046875,19262.529296875
2017-03-27,2341.590087890625,11996.0703125,7293.5,18985.58984375
2017-03-28,2358.570068359375,12149.419921875,7343.39990234375,19202.869140625
2017-03-29,2361.1298828125,12203.0,7373.7001953125,19217.48046875
2017-03-30,2368.06005859375,12256.4296875,7369.5,19063.220703125
2017-03-31,2362.719970703125,12312.8701171875,7322.89990234375,18909.259765625
2017-04-03,2358.840087890625,12257.2001953125,7282.7001953125,18983.23046875
2017-04-04,2360.159912109375,12282.33984375,7321.7998046875,18810.25
2017-04-05,2352.949951171875,12217.5400390625,7331.7001953125,18861.26953125
2017-04-06,2357.489990234375,12230.8896484375,7303.2001953125,18597.060546875
2017-04-07,2355.5400390625,12225.0595703125,7349.39990234375,18664.630859375
2017-04-10,2357.159912109375,12200.51953125,7348.89990234375,18797.880859375
2017-04-11,2353.780029296875,12139.349609375,7365.5,18747.869140625
2017-04-12,2344.929931640625,12154.7001953125,7349.0,18552.609375
2017-04-13,2328.949951171875,12109.0,7327.60009765625,18426.83984375
2017-04-14,2328.949951171875,12109.0,7327.60009765625,18335.630859375
2017-04-17,2349.010009765625,12109.0,7327.60009765625,18355.259765625
2017-04-18,2342.18994140625,12000.4404296875,7147.5,18418.58984375
2017-04-19,2338.169921875,12016.4501953125,7114.39990234375,18432.19921875
2017-04-20,2355.840087890625,12027.3203125,7118.5,18430.490234375
2017-04-21,2348.68994140625,12048.5703125,7114.60009765625,18620.75
2017-04-24,2374.14990234375,12454.98046875,7264.7001953125,18875.880859375
2017-04-25,2388.610107421875,12467.0400390625,7275.60009765625,19079.330078125
2017-04-26,2387.449951171875,12472.7998046875,7288.7001953125,19289.4296875
2017-04-27,2388.77001953125,12443.7900390625,7237.2001953125,19251.869140625
2017-04-28,2384.199951171875,12438.009765625,7203.89990234375,19196.740234375
2017-05-01,2388.330078125,12438.009765625,7203.89990234375,19310.51953125
2017-05-02,2391.169921875,12507.900390625,7250.10009765625,19445.69921875
2017-05-03,2388.1298828125,12527.83984375,7234.5,19445.69921875
2017-05-04,2389.52001953125,12647.7802734375,7248.10009765625,19445.69921875
2017-05-05,2399.2900390625,12716.8896484375,7297.39990234375,19445.69921875
2017-05-08,2399.3798828125,12694.5498046875,7300.89990234375,19895.69921875
2017-05-09,2396.919921875,12749.1201171875,7342.2001953125,19843.0
2017-05-10,2399.6298828125,12757.4599609375,7385.2001953125,19900.08984375
2017-05-11,2394.43994140625,12711.0595703125,7386.60009765625,19961.55078125
2017-05-12,2390.89990234375,12770.41015625,7435.39990234375,19883.900390625
2017-05-15,2402.320068359375,12807.0400390625,7454.39990234375,19869.849609375
2017-05-16,2400.669921875,12804.5302734375,7522.0,19919.8203125
2017-05-17,2357.030029296875,12631.6103515625,7503.5,19814.880859375
2017-05-18,2365.719970703125,12590.0595703125,7436.39990234375,19553.859375
2017-05-19,2381.72998046875,12638.6904296875,7470.7001953125,19590.759765625
2017-05-22,2394.02001953125,12619.4599609375,7496.2998046875,19678.279296875
2017-05-23,2398.419921875,12659.150390625,7485.2998046875,19613.279296875
2017-05-24,2404.389892578125,12642.8701171875,7514.89990234375,19742.98046875
2017-05-25,2415.070068359375,12621.7197265625,7517.7001953125,19813.130859375
2017-05-26,2415.820068359375,12602.1796875,7547.60009765625,19686.83984375
2017-05-29,2415.820068359375,12628.9501953125,7547.60009765625,19682.5703125
2017-05-30,2412.909912109375,12598.6796875,7526.5,19677.849609375
2017-05-31,2411.800048828125,12615.0595703125,7520.0,19650.5703125
2017-06-01,2430.06005859375,12664.919921875,7543.7998046875,19860.029296875
2017-06-02,2439.070068359375,12822.9404296875,7547.60009765625,20177.279296875
2017-06-05,2436.10009765625,12822.9404296875,7525.7998046875,20170.8203125
2017-06-06,2429.330078125,12690.1201171875,7525.0,19979.900390625
2017-06-07,2433.139892578125,12672.490234375,7478.60009765625,19984.619140625
2017-06-08,2433.7900390625,12713.580078125,7450.0,19909.259765625
2017-06-09,2431.77001953125,12815.7197265625,7527.2998046875,20013.259765625
2017-06-12,2429.389892578125,12690.4404296875,7511.89990234375,19908.580078125
2017-06-13,2440.35009765625,12764.98046875,7500.39990234375,19898.75
2017-06-14,2437.919921875,12805.9501953125,7474.39990234375,19883.51953125
2017-06-15,2432.4599609375,12691.8095703125,7419.39990234375,19831.8203125
2017-06-16,2433.14990234375,12752.73046875,7463.5,19943.259765625
2017-06-19,2453.4599609375,12888.9501953125,7523.7998046875,20067.75
2017-06-20,2437.030029296875,12814.7900390625,7472.7001953125,20230.41015625
2017-06-21,2435.610107421875,12774.259765625,7447.7998046875,20138.7890625
2017-06-22,2434.5,12794.0,7439.2998046875,20110.509765625
2017-06-23,2438.300048828125,12733.41015625,7424.10009765625,20132.669921875
2017-06-26,2439.070068359375,12770.830078125,7446.7998046875,20153.349609375
2017-06-27,2419.3798828125,12671.01953125,7434.39990234375,20225.08984375
2017-06-28,2440.68994140625,12647.26953125,7387.7998046875,20130.41015625
2017-06-29,2419.699951171875,12416.1904296875,7350.2998046875,20220.30078125
2017-06-30,2423.409912109375,12325.1201171875,7312.7001953125,20033.4296875
2017-07-03,2429.010009765625,12475.3095703125,7377.10009765625,20055.80078125
2017-07-04,2429.010009765625,12437.1298828125,7357.2001953125,20032.349609375
2017-07-05,2432.5400390625,12453.6796875,7367.60009765625,20081.630859375
2017-07-06,2409.75,12381.25,7337.2998046875,19994.060546875
2017-07-07,2425.179931640625,12388.6796875,7350.89990234375,19929.08984375
2017-07-10,2427.429931640625,12445.919921875,7370.0,20080.98046875
2017-07-11,2425.530029296875,12437.01953125,7329.7998046875,20195.48046875
2017-07-12,2443.25,12626.580078125,7416.89990234375,20098.380859375
2017-07-13,2447.830078125,12641.330078125,7413.39990234375,20099.810546875
2017-07-14,2459.27001953125,12631.7197265625,7378.39990234375,20118.859375
2017-07-17,2459.139892578125,12587.16015625,7404.10009765625,20118.859375
2017-07-18,2460.610107421875,12430.3896484375,7390.2001953125,19999.91015625
2017-07-19,2473.830078125,12452.0498046875,7430.89990234375,20020.859375
2017-07-20,2473.449951171875,12447.25,7487.89990234375,20144.58984375
2017-07-21,2472.5400390625,12240.0595703125,7452.89990234375,20099.75
2017-07-24,2469.909912109375,12208.9501953125,7377.7001953125,19975.669921875
2017-07-25,2477.1298828125,12264.3095703125,7434.7998046875,19955.19921875
2017-07-26,2477.830078125,12305.1103515625,7452.2998046875,20050.16015625
2017-07-27,2475.419921875,12212.0400390625,7443.0,20079.640625
2017-07-28,2472.10009765625,12162.7001953125,7368.39990234375,19959.83984375
2017-07-31,2470.300048828125,12118.25,7372.0,19925.1796875
2017-08-01,2476.35009765625,12251.2900390625,7423.7001953125,19985.7890625
2017-08-02,2477.570068359375,12181.48046875,7411.39990234375,20080.0390625
2017-08-03,2472.159912109375,12154.7197265625,7474.7998046875,20029.259765625
2017-08-04,2476.830078125,12297.7197265625,7511.7001953125,19952.330078125
2017-08-07,2480.909912109375,12257.169921875,7531.89990234375,20055.890625
2017-08-08,2474.919921875,12292.0498046875,7542.7001953125,19996.009765625
2017-08-09,2474.02001953125,12154.0,7498.10009765625,19738.7109375
2017-08-10,2438.2099609375,12014.2998046875,7389.89990234375,19729.740234375
2017-08-11,2441.320068359375,12014.0595703125,7310.0,19729.740234375
2017-08-14,2465.840087890625,12165.1201171875,7353.89990234375,19537.099609375
2017-08-15,2464.610107421875,12177.0400390625,7383.89990234375,19753.310546875
2017-08-16,2468.110107421875,12263.8603515625,7433.0,19729.279296875
2017-08-17,2430.010009765625,12203.4599609375,7387.89990234375,19702.630859375
2017-08-18,2425.550048828125,12165.1904296875,7324.0,19470.41015625
2017-08-21,2428.3701171875,12065.990234375,7318.89990234375,19393.130859375
2017-08-22,2452.510009765625,12229.33984375,7381.7001953125,19383.83984375
2017-08-23,2444.0400390625,12174.2998046875,7382.7001953125,19434.640625
2017-08-24,2438.969970703125,12180.830078125,7407.10009765625,19353.76953125
2017-08-25,2443.050048828125,12167.9404296875,7401.5,19452.609375
2017-08-28,2444.239990234375,12123.4697265625,7401.5,19449.900390625
2017-08-29,2446.300048828125,11945.8798828125,7337.39990234375,19362.55078125
2017-08-30,2457.590087890625,12002.4697265625,7365.2998046875,19506.5390625
2017-08-31,2471.64990234375,12055.83984375,7430.60009765625,19646.240234375
2017-09-01,2476.550048828125,12142.6396484375,7438.5,19691.470703125
2017-09-04,2476.550048828125,12102.2099609375,7411.5,19508.25
2017-09-05,2457.85009765625,12123.7099609375,7372.89990234375,19385.810546875
2017-09-06,2465.5400390625,12214.5400390625,7354.10009765625,19357.970703125
2017-09-07,2465.10009765625,12296.6298828125,7397.0,19396.51953125
2017-09-08,2461.429931640625,12303.98046875,7377.60009765625,19274.8203125
2017-09-11,2488.110107421875,12475.240234375,7413.60009765625,19545.76953125
2017-09-12,2496.47998046875,12524.76953125,7400.7001953125,19776.619140625
2017-09-13,2498.3701171875,12553.5703125,7379.7001953125,19865.8203125
2017-09-14,2495.6201171875,12540.4501953125,7295.39990234375,19807.439453125
2017-09-15,2500.22998046875,12518.8095703125,7215.5,19909.5
2017-09-18,2503.8701171875,12559.3896484375,7253.2998046875,19909.5
2017-09-19,2506.64990234375,12561.7900390625,7275.2998046875,20299.380859375
2017-09-20,2508.239990234375,12569.169921875,7272.0,20310.4609375
2017-09-21,2500.60009765625,12600.0302734375,7263.89990234375,20347.48046875
2017-09-22,2502.219970703125,12592.349609375,7310.60009765625,20296.44921875
2017-09-25,2496.659912109375,12594.8095703125,7301.2998046875,20397.580078125
2017-09-26,2496.840087890625,12605.2001953125,7285.7001953125,20330.189453125
2017-09-27,2507.0400390625,12657.41015625,7313.5,20267.05078125
2017-09-28,2510.06005859375,12704.650390625,7322.7998046875,20363.109375
2017-09-29,2519.360107421875,12828.8603515625,7372.7998046875,20356.279296875
2017-10-02,2529.1201171875,12902.650390625,7438.7998046875,20400.779296875
2017-10-03,2534.580078125,12902.650390625,7468.10009765625,20614.0703125
2017-10-04,2537.739990234375,12970.51953125,7467.60009765625,20626.66015625
2017-10-05,2552.070068359375,12968.0498046875,7508.0,20628.560546875
2017-10-06,2549.330078125,12955.9404296875,7522.89990234375,20690.7109375
2017-10-09,2544.72998046875,12976.400390625,7507.89990234375,20690.7109375
2017-10-10,2550.639892578125,12949.25,7538.2998046875,20823.509765625
2017-10-11,2555.239990234375,12970.6796875,7533.7998046875,20881.26953125
2017-10-12,2550.929931640625,12982.8896484375,7556.2001953125,20954.720703125
2017-10-13,2553.169921875,12991.8701171875,7535.39990234375,21155.1796875
2017-10-16,2557.639892578125,13003.7001953125,7527.0,21255.560546875
2017-10-17,2559.360107421875,12995.0595703125,7516.2001953125,21336.119140625
2017-10-18,2561.260009765625,13043.0302734375,7542.89990234375,21363.05078125
2017-10-19,2562.10009765625,12990.099609375,7523.0,21448.51953125
2017-10-20,2575.2099609375,12991.2802734375,7523.2001953125,21457.640625
2017-10-23,2564.97998046875,13003.1396484375,7524.5,21696.650390625
2017-10-24,2569.1298828125,13013.1904296875,7526.5,21805.169921875
2017-10-25,2557.14990234375,12953.41015625,7447.2001953125,21707.619140625
2017-10-26,2560.39990234375,13133.2802734375,7486.5,21739.779296875
2017-10-27,2581.070068359375,13217.5400390625,7505.0,22008.44921875
2017-10-30,2572.830078125,13229.5703125,7487.7998046875,22011.669921875
2017-10-31,2575.260009765625,13229.5703125,7493.10009765625,22011.609375
2017-11-01,2579.360107421875,13465.509765625,7488.0,22420.080078125
2017-11-02,2579.85009765625,13440.9296875,7555.2998046875,22539.119140625
2017-11-03,2587.840087890625,13478.8603515625,7560.39990234375,22539.119140625
2017-11-06,2591.1298828125,13468.7900390625,7562.2998046875,22548.349609375
2017-11-07,2590.639892578125,13379.26953125,7513.10009765625,22937.599609375
2017-11-08,2594.3798828125,13382.419921875,7529.7001953125,22913.8203125
2017-11-09,2584.6201171875,13182.5595703125,7484.10009765625,22868.7109375
2017-11-10,2582.300048828125,13127.4697265625,7433.0,22681.419921875
2017-11-13,2584.840087890625,13074.419921875,7415.2001953125,22380.990234375
2017-11-14,2578.8701171875,13033.48046875,7414.39990234375,22380.009765625
2017-11-15,2564.6201171875,12976.3701171875,7372.60009765625,22028.3203125
2017-11-16,2585.639892578125,13047.2197265625,7386.89990234375,22351.119140625
2017-11-17,2578.85009765625,12993.73046875,7380.7001953125,22396.80078125
2017-11-20,2582.139892578125,13058.66015625,7389.5,22261.759765625
2017-11-21,2599.030029296875,13167.5400390625,7411.2998046875,22416.48046875
2017-11-22,2597.080078125,13015.0400390625,7419.0,22523.150390625
2017-11-23,2597.080078125,13008.5498046875,7417.2001953125,22523.150390625
2017-11-24,2602.419921875,13059.83984375,7409.60009765625,22550.849609375
2017-11-27,2601.419921875,13000.2001953125,7383.89990234375,22495.990234375
2017-11-28,2627.0400390625,13059.5302734375,7460.7001953125,22486.240234375
2017-11-29,2626.070068359375,13061.8701171875,7393.60009765625,22597.19921875
2017-11-30,2647.580078125,13023.98046875,7326.7001953125,22724.9609375
2017-12-01,2642.219970703125,12861.490234375,7300.5,22819.029296875
2017-12-04,2639.43994140625,13058.5498046875,7339.0,22707.16015625
2017-12-05,2629.570068359375,13048.5400390625,7327.5,22622.380859375
2017-12-06,2629.27001953125,12998.849609375,7348.0,22177.0390625
2017-12-07,2636.97998046875,13045.150390625,7320.7998046875,22498.029296875
2017-12-08,2651.5,13153.7001953125,7394.0,22811.080078125
2017-12-11,2659.989990234375,13123.650390625,7453.5,22938.73046875
2017-12-12,2664.110107421875,13183.5302734375,7500.39990234375,22866.169921875
2017-12-13,2662.85009765625,13125.6396484375,7496.5,22758.0703125
2017-12-14,2652.010009765625,13068.080078125,7448.10009765625,22694.44921875
2017-12-15,2675.81005859375,13103.5595703125,7490.60009765625,22553.220703125
2017-12-18,2690.159912109375,13312.2998046875,7537.0,22901.76953125
2017-12-19,2681.469970703125,13215.7900390625,7544.10009765625,22868.0
2017-12-20,2679.25,13069.169921875,7525.2001953125,22891.720703125
2017-12-21,2684.570068359375,13109.740234375,7604.0,22866.099609375
2017-12-22,2683.340087890625,13072.7900390625,7592.7001953125,22902.759765625
2017-12-25,2683.340087890625,13072.7900390625,7592.7001953125,22939.1796875
2017-12-26,2680.5,13072.7900390625,7592.7001953125,22892.689453125
2017-12-27,2682.6201171875,13070.01953125,7620.7001953125,22911.2109375
2017-12-28,2687.5400390625,12979.9404296875,7622.89990234375,22783.98046875
2017-12-29,2673.610107421875,12917.6396484375,7687.7998046875,22764.939453125
2018-01-01,2673.610107421875,12917.6396484375,7687.7998046875,22764.939453125
2018-01-02,2695.81005859375,12871.3896484375,7648.10009765625,22764.939453125
2018-01-03,2713.06005859375,12978.2099609375,7671.10009765625,22764.939453125
2018-01-04,2723.989990234375,13167.8896484375,7695.89990234375,23506.330078125
2018-01-05,2743.14990234375,13319.6396484375,7724.2001953125,23714.529296875
2018-01-08,2747.7099609375,13367.7802734375,7696.5,23714.529296875
2018-01-09,2751.2900390625,13385.58984375,7731.0,23849.990234375
2018-01-10,2748.22998046875,13281.33984375,7748.5,23788.19921875
2018-01-11,2767.56005859375,13202.900390625,7762.89990234375,23710.4296875
2018-01-12,2786.239990234375,13245.0302734375,7778.60009765625,23653.8203125
2018-01-15,2786.239990234375,13200.509765625,7769.10009765625,23714.880859375
2018-01-16,2776.419921875,13246.330078125,7755.89990234375,23951.810546875
2018-01-17,2802.56005859375,13183.9599609375,7725.39990234375,23868.33984375
2018-01-18,2798.030029296875,13281.4296875,7701.0,23763.369140625
2018-01-19,2810.300048828125,13434.4501953125,7730.7998046875,23808.060546875
2018-01-22,2832.969970703125,13463.6904296875,7715.39990234375,23816.330078125
2018-01-23,2839.1298828125,13559.599609375,7731.7998046875,24124.150390625
2018-01-24,2837.5400390625,13414.740234375,7643.39990234375,23940.779296875
2018-01-25,2839.25,13298.3603515625,7615.7998046875,23669.490234375
2018-01-26,2872.8701171875,13340.169921875,7665.5,23631.880859375
2018-01-29,2853.530029296875,13324.48046875,7671.5,23629.33984375
2018-01-30,2822.429931640625,13197.7099609375,7588.0,23291.970703125
2018-01-31,2823.81005859375,13189.48046875,7533.60009765625,23098.2890625
2018-02-01,2821.97998046875,13003.900390625,7490.39990234375,23486.109375
2018-02-02,2762.1298828125,12785.16015625,7443.39990234375,23274.529296875
2018-02-05,2648.93994140625,12687.490234375,7335.0,22682.080078125
2018-02-06,2695.139892578125,12392.66015625,7141.39990234375,21610.240234375
2018-02-07,2681.659912109375,12590.4296875,7279.39990234375,21645.369140625
2018-02-08,2581.0,12260.2900390625,7170.7001953125,21890.859375
2018-02-09,2619.550048828125,12107.48046875,7092.39990234375,21382.619140625
2018-02-12,2656.0,12282.76953125,7177.10009765625,21382.619140625
2018-02-13,2662.93994140625,12196.5,7168.0,21244.6796875
2018-02-14,2698.6298828125,12339.16015625,7214.0,21154.169921875
2018-02-15,2731.199951171875,12346.169921875,7234.7998046875,21464.98046875
2018-02-16,2732.219970703125,12451.9599609375,7294.7001953125,21720.25
2018-02-19,2732.219970703125,12385.599609375,7247.7001953125,22149.2109375
2018-02-20,2716.260009765625,12487.900390625,7246.7998046875,21925.099609375
2018-02-21,2701.330078125,12470.490234375,7281.60009765625,21970.810546875
2018-02-22,2703.9599609375,12461.91015625,7252.39990234375,21736.439453125
2018-02-23,2747.300048828125,12483.7900390625,7244.39990234375,21892.779296875
2018-02-26,2779.60009765625,12527.0400390625,7289.60009765625,22153.630859375
2018-02-27,2744.280029296875,12490.73046875,7282.5,22389.859375
2018-02-28,2713.830078125,12435.849609375,7231.89990234375,22068.240234375
2018-03-01,2677.669921875,12190.9404296875,7175.60009765625,21724.470703125
2018-03-02,2691.25,11913.7099609375,7069.89990234375,21181.640625
2018-03-05,2720.93994140625,12090.8701171875,7116.0,21042.08984375
2018-03-06,2728.1201171875,12113.8701171875,7146.7998046875,21417.759765625
2018-03-07,2726.800048828125,12245.3603515625,7157.7998046875,21252.720703125
2018-03-08,2738.969970703125,12355.5703125,7203.2001953125,21368.0703125
2018-03-09,2786.570068359375,12346.6796875,7224.5,21469.19921875
2018-03-12,2783.02001953125,12418.3896484375,7214.7998046875,21824.029296875
2018-03-13,2765.31005859375,12221.0302734375,7138.7998046875,21968.099609375
2018-03-14,2749.47998046875,12237.740234375,7132.7001953125,21777.2890625
2018-03-15,2747.330078125,12345.5595703125,7139.7998046875,21803.94921875
2018-03-16,2752.010009765625,12389.580078125,7164.10009765625,21676.509765625
2018-03-19,2712.919921875,12217.01953125,7042.89990234375,21480.900390625
2018-03-20,2716.93994140625,12307.330078125,7061.2998046875,21380.970703125
2018-03-21,2711.929931640625,12309.150390625,7039.0,21380.970703125
2018-03-22,2643.68994140625,12100.080078125,6952.60009765625,21591.990234375
2018-03-23,2588.260009765625,11886.3095703125,6921.89990234375,20617.859375
2018-03-26,2658.550048828125,11787.259765625,6888.7001953125,20766.099609375
2018-03-27,2612.6201171875,11970.830078125,7000.10009765625,21317.3203125
2018-03-28,2605.0,11940.7099609375,7044.7001953125,21031.310546875
2018-03-29,2640.8701171875,12096.73046875,7056.60009765625,21159.080078125
2018-03-30,2640.8701171875,12096.73046875,7056.60009765625,21454.30078125
2018-04-02,2581.8798828125,12096.73046875,7056.60009765625,21388.580078125
2018-04-03,2614.449951171875,12002.4501953125,7030.5,21292.2890625
2018-04-04,2644.68994140625,11957.900390625,7034.0,21319.55078125
2018-04-05,2662.840087890625,12305.1904296875,7199.5,21645.419921875
2018-04-06,2604.469970703125,12241.26953125,7183.60009765625,21567.51953125
2018-04-09,2613.159912109375,12261.75,7194.7998046875,21678.259765625
2018-04-10,2656.8701171875,12397.3203125,7266.7998046875,21794.3203125
2018-04-11,2642.18994140625,12293.9697265625,7257.10009765625,21687.099609375
2018-04-12,2663.989990234375,12415.009765625,7258.2998046875,21660.279296875
2018-04-13,2656.300048828125,12442.400390625,7264.60009765625,21778.740234375
2018-04-16,2677.840087890625,12391.41015625,7198.2001953125,21835.529296875
2018-04-17,2706.389892578125,12585.5703125,7226.10009765625,21847.58984375
2018-04-18,2708.639892578125,12590.830078125,7317.2998046875,22158.19921875
2018-04-19,2693.1298828125,12567.419921875,7328.89990234375,22191.1796875
